PCA1,PCA2,Macro_Desastre
-0.34775511958771194,-0.04790603904841921,Inundações e Chuvas
-0.415739015942276,-0.020364256432503388,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Seca e Estiagem
-0.34568418195974365,-0.04482888779414094,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Tempestades Severas
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
-0.41046880190508334,-0.019837240983509988,Tempestades Severas
-0.4158595539428554,-0.02031510434063298,Seca e Estiagem
-0.4103564759791094,-0.019674266763243048,Inundações e Chuvas
-0.41570065111444454,-0.020383294951097086,Seca e Estiagem
3.6226038788095907,1.0699285805343381,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Seca e Estiagem
-0.42269936492462556,-0.02307465265212026,Seca e Estiagem
-0.4443898446266492,-0.03166779929459506,Seca e Estiagem
-0.40743337541736396,-0.029350331480367683,Seca e Estiagem
-0.37602413381174643,-0.037987637912722465,Inundações e Chuvas
-0.41583970799359005,-0.02042331362391902,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
-0.3268810795186282,-0.06588317503821962,Inundações e Chuvas
-0.3639749474495142,-0.03466686170584955,Inundações e Chuvas
-0.41577903660453486,-0.02040236901275052,Seca e Estiagem
-0.03429489237091852,-0.08775841543577614,Inundações e Chuvas
-0.4348382288853606,-0.02776264004019733,Seca e Estiagem
-0.3834622351301242,-0.02251817078476338,Tempestades Severas
-0.4158595539428554,-0.02031510434063298,Seca e Estiagem
-0.4135846361200513,-0.02068161419620937,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
2.1284693502671694,-1.2220694991443084,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
-0.4143985481555852,-0.020557414397769796,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Seca e Estiagem
0.04081354174276673,0.05919894037021904,Inundações e Chuvas
6.822322215470222,2.8306452292771276,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Tempestades Severas
-0.3754442324942844,-0.038696562724957216,Seca e Estiagem
-0.41513760480998024,-0.020382282133717677,Seca e Estiagem
-0.5678672810915283,-0.07893169732915928,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Deslizamentos
-0.27396839195501166,-0.06954070469387684,Inundações e Chuvas
-0.416559955859301,-0.020726083373272454,Seca e Estiagem
-0.41657894454707467,-0.021608563260272547,Seca e Estiagem
-0.42947386915339186,-0.025747374773215467,Seca e Estiagem
-0.30832319978791106,-0.06526787567429304,Inundações e Chuvas
-4.8490735334295534e-05,0.0027047897212803735,Inundações e Chuvas
-0.18386927820845694,-0.11413122915388713,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Tempestades Severas
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
-0.4077371283020565,-0.021070900842348198,Seca e Estiagem
-0.4175287637437641,-0.02184531938694572,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
-0.4158595539428554,-0.02031510434063298,Tempestades Severas
-0.4158595539428554,-0.02031510434063298,Seca e Estiagem
-0.4276957401173978,-0.024229148786744432,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Deslizamentos
3.2473086014295274,-1.158127895676516,Inundações e Chuvas
-0.38820985669031277,-0.020893365381514987,Inundações e Chuvas
-0.5055944147382607,-0.0540562194956345,Seca e Estiagem
2.647288643176391,-0.15465640472473177,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Seca e Estiagem
-0.4158327809582439,-0.02031884886618901,Seca e Estiagem
-0.04766582467832471,-0.20515616929479338,Inundações e Chuvas
-0.4279494530596874,-0.02388185495950887,Seca e Estiagem
-0.39124577961526147,0.15614288129423687,Incêndios Florestais
-0.4158595539428554,-0.02031510434063298,Deslizamentos
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
-0.41802618800073216,-0.020501807538987803,Seca e Estiagem
-0.38278350925215754,-0.012555079355228534,Tempestades Severas
-0.3510826865760132,-0.046987628639496244,Inundações e Chuvas
-0.33335396321608507,-0.007319277897593345,Tempestades Severas
-0.41623421874337824,-0.020603250083415386,Seca e Estiagem
-0.4192593478040914,-0.02184896095450141,Seca e Estiagem
-0.3300471535036138,-0.009420228571897454,Inundações e Chuvas
-0.414541281800104,-0.020303165923234123,Seca e Estiagem
-0.416735708873459,-0.02152106064205395,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.41570016837153745,-0.020747657050080727,Seca e Estiagem
-0.38831741983748475,-0.017117517394714458,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
-0.39771702419308413,-0.03028092062644474,Inundações e Chuvas
-0.4153616579891484,-0.020361433853105182,Incêndios Florestais
-0.41375328952659374,-0.020517283904419256,Seca e Estiagem
-0.4160196157854373,-0.020574640847898597,Seca e Estiagem
-0.4064060546597808,-0.023173851792981426,Inundações e Chuvas
-0.41781574536639515,-0.022972910123634997,Seca e Estiagem
0.898768672380451,-0.009126540273084889,Tempestades Severas
0.5107594360254273,0.4328531079783853,Tempestades Severas
-0.4145040264954876,-0.020449614802246417,Seca e Estiagem
0.18230640406897594,0.006202973131221316,Tempestades Severas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.41090181833026435,-0.022231246368148168,Tempestades Severas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.3157771794353125,-0.0061592325999467,Tempestades Severas
-0.4158095852883908,-0.020426116559423578,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
6.692307863392938,66.56530806072509,Tempestades Severas
-0.4158595539428554,-0.02031510434063298,Seca e Estiagem
-0.40034004479273,-0.027618079732634013,Seca e Estiagem
-0.3055225171269445,-0.0420108032997982,Inundações e Chuvas
