NCA1,NCA2,Macro_Desastre
-116.38105055857115,-35.72574215667551,Seca e Estiagem
13185.575009439071,-2918.401664038915,Inundações e Chuvas
0.0,0.0,Inundações e Chuvas
45.533298825447126,16.1016356568612,Tempestades Severas
-219.8320969641671,-75.31329482111083,Seca e Estiagem
0.0,0.0,Inundações e Chuvas
-1185.366822166202,-397.12986604760306,Inundações e Chuvas
-33.406417897216045,-15.507157509407035,Seca e Estiagem
-10332.117339047487,-3423.922379907386,Seca e Estiagem
5604.348419051632,1856.9869906154909,Tempestades Severas
0.0,0.0,Incêndios Florestais
-6296.912167843917,-2099.621834123854,Seca e Estiagem
61.237036827037414,28.339414580834628,Inundações e Chuvas
-196.29699873352638,-57.90191829153166,Seca e Estiagem
0.0,0.0,Seca e Estiagem
-1821.4639973236258,-629.116000379622,Seca e Estiagem
58.71405948995202,-21.811191901216972,Inundações e Chuvas
-0.7572001089086099,-0.36674821674622743,Incêndios Florestais
-573.5684780273027,-196.9459046636832,Seca e Estiagem
0.0,0.0,Seca e Estiagem
-1225.8450743032256,-409.99450721433715,Seca e Estiagem
29940.248420382315,-1844.7744614453225,Inundações e Chuvas
137.77565349776486,-22.30458288736374,Inundações e Chuvas
0.0,0.0,Incêndios Florestais
-1748.1834969273516,-270.2906010411428,Seca e Estiagem
-429.48406499376205,-139.0908112539259,Seca e Estiagem
