Isomap1,Isomap2,Macro_Desastre
-0.1292405380655067,-0.037245989061137644,Seca e Estiagem
3.08291178083015,-0.5982463227406777,Tempestades Severas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.11738685095229388,-0.014932426800903552,Tempestades Severas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
0.7221219588389457,0.2089501864966024,Tempestades Severas
-0.18433843801841038,-0.025332506790678434,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
8.934182008172233,4.353470056827295,Tempestades Severas
-0.10630841211724427,-0.015301321296025931,Seca e Estiagem
-0.08765872871758602,-0.06192340735469182,Seca e Estiagem
-0.07234370543823085,-0.0005439883631182568,Inundações e Chuvas
